,state ,date_installed,incentive_prog_names,size_kw,zipcode,install_type,installer,cost_per_watt,cost,city,utility_clean,tech_1,model1_clean,county,annual_PV_prod,annual_insolation,rebate,sales_tax_cost,tracking_type,reported_annual_energy_prod
4711,TX,2/27/2009,Austin Energy,3.2,78730,residential,,7.241959375,23174.27,AUSTIN,Austin Energy,Poly,multiple matches,Travis,4630.988281,5.245939732,13752.0,848.3630287000001,Fixed,4262.0
4712,TX,6/2/2006,Austin Energy,3.34,78730,residential,,5.979847305,19972.69,AUSTIN,Austin Energy,,,Travis,4479.232332,4.875504971,12625.2,696.7217701000001,Fixed,4103.0
4713,TX,12/12/2008,Austin Energy,3.0060000000000002,78730,residential,,7.197811045,21636.62,AUSTIN,Austin Energy,Poly,NE-170U1,Travis,4040.5982700000004,4.886052608,12715.38,745.3956705,Fixed,3685.0
4714,TX,8/7/2007,Austin Energy,3.15,78730,residential,,6.35255873,20010.56,AUSTIN,Austin Energy,Mono,SW 175,Travis,4649.4957460000005,5.357517242,13537.13,706.6926221,Fixed,4290.0
4715,TX,8/7/2007,Austin Energy,2.8,78730,residential,,6.352560714,17787.17,AUSTIN,Austin Energy,Mono,SW 175,Travis,4132.885107,5.357517242,12033.0,628.1714158999999,Fixed,3813.0
4716,TX,10/2/2007,Austin Energy,3.24,78730,residential,,5.747774691,18622.79,AUSTIN,Austin Energy,Poly,ES-180-SL,Travis,4727.835923,5.297625065,13996.8,657.6821586,Fixed,4301.0
4717,TX,10/2/2007,Austin Energy,3.24,78730,residential,,5.747774691,18622.79,AUSTIN,Austin Energy,Poly,ES-180-SL,Travis,4727.835923,5.297625065,13996.8,657.6821586,Fixed,4301.0
4718,TX,4/9/2008,Austin Energy,3.15,78730,residential,,11.48444444,36176.0,AUSTIN,Austin Energy,,,Travis,4614.170911,5.3164000510000005,13537.13,1246.2867939999999,Fixed,4202.0
4719,TX,1/18/2008,Austin Energy,2.8080000000000003,78730,residential,,7.493486467,21041.71,AUSTIN,Austin Energy,Poly,ND-216U1F,Travis,4019.465874,5.200701714,12130.56,724.900633,Fixed,3729.0
4720,TX,9/29/2008,Austin Energy,3.15,78730,residential,,14.29911429,45042.21,AUSTIN,Austin Energy,Mono,NT-175U1,Travis,4647.474701,5.3554883,13537.12,1551.733511,Fixed,4360.0
4721,TX,9/29/2008,Austin Energy,3.15,78730,residential,,7.14955873,22521.11,AUSTIN,Austin Energy,Mono,NT-175U1,Travis,4647.474701,5.3554883,13537.13,775.8669278,Fixed,4359.0
4722,TX,9/25/2009,Austin Energy,5.58,78730,residential,,8.737743728,48756.61,AUSTIN,Austin Energy,,,Travis,7386.257306999999,4.816519737,20088.0,1784.8806170000003,Fixed,6811.0
4723,TX,7/22/2009,Austin Energy,3.24,78730,residential,,6.393209876,20714.0,AUSTIN,Austin Energy,crystalline,multiple matches,Travis,4719.499014,5.283483028,13923.9,758.2975332999999,Fixed,4359.0
4724,TX,6/29/2009,Austin Energy,7.0,78730,residential,,6.3347657139999995,44343.36,AUSTIN,Austin Energy,Mono,SW175,Travis,10020.03601,5.200701714,25200.0,1623.320484,Fixed,9682.0
4725,TX,7/28/2009,Austin Energy,3.85,78730,residential,,6.804114286,26195.84,AUSTIN,Austin Energy,Poly,multiple matches,Travis,5677.354657,5.350039959,13715.63,958.9765787999999,Fixed,5063.0
4726,TX,10/20/2009,Austin Energy,8.19,78730,residential,,6.618167277,54202.79,AUSTIN,Austin Energy,Poly,multiple matches,Travis,12074.59138,5.347084522,29330.44,1984.2542219999998,Fixed,11161.0
4727,TX,10/1/2009,Austin Energy,8.4,78730,residential,,5.7115178570000005,47976.75,AUSTIN,Austin Energy,Mono,multiple matches,Travis,11878.169090000001,5.134896755,30082.5,1756.331524,Fixed,11394.0
4728,TX,8/19/2009,Austin Energy,3.12,78730,residential,,6.763753205,21102.91,AUSTIN,Austin Energy,,,Travis,4466.073193,5.200701714,11173.5,772.5347397,Fixed,4150.0
4729,TX,12/21/2009,Austin Energy,7.36,78730,residential,,5.94232337,43735.5,AUSTIN,Austin Energy,Mono,multiple matches,Travis,10608.47508,5.22344923,26496.0,1601.0679619999999,Fixed,9759.0
4730,TX,6/5/2007,Austin Energy,3.06,78730,residential,,11.9116732,36449.72,AUSTIN,Austin Energy,multiple,multiple matches,Travis,4452.202881,5.28220129,13012.65,1287.257738,Fixed,4130.7272729999995
4731,TX,6/5/2007,Austin Energy,2.55,78730,residential,,11.91167451,30374.77,AUSTIN,Austin Energy,multiple,multiple matches,Travis,3710.1690670000003,5.28220129,13012.65,1072.714899,Fixed,3442.2727270000005
4732,TX,6/5/2007,Austin Energy,2.55,78730,residential,,11.94442353,30458.28,AUSTIN,Austin Energy,Poly,NE-170U1,Travis,3719.316943,5.2951626780000005,10843.88,1075.664137,Fixed,3426.0
4733,TX,3/20/2012,Austin Energy,6.24,78730,residential,,3.67288141,22918.78,AUSTIN,Austin Energy,Poly,CHSM6610P-240,Travis,9122.563887,5.308131218,15000.0,862.5803089,Fixed,8405.0
4734,TX,6/8/2012,Austin Energy,6.24,78730,residential,,4.307692308,26880.0,AUSTIN,Austin Energy,Mono,Conergy PH 240M,Travis,9029.411777,5.25291872,14898.0,1011.6663580000001,Fixed,8336.0
4735,TX,7/5/2012,Austin Energy,6.24,78730,residential,,3.6858974360000003,23000.0,AUSTIN,Austin Energy,Mono,CHSM6610M-240,Travis,8949.371133,5.194779873,15000.0,865.6371369999999,Fixed,8234.0
4736,TX,11/30/2012,Austin Energy,6.525,78730,residential,,3.779561686,24661.64,AUSTIN,Austin Energy,a-Si + Micro-c,NT-145UX,Travis,8916.53118,4.966087818,15000.0,928.1752802000001,Fixed,8207.0
4737,TX,10/4/2012,Austin Energy,7.5,78730,residential,,2.719408,20395.56,AUSTIN,Austin Energy,Mono,PM250M00_250,Travis,11057.31812,5.347084522,15000.0,767.6153986,Fixed,10220.0
4738,TX,8/17/2012,Austin Energy,5.145,78730,residential,,5.828571429,29988.0,AUSTIN,Austin Energy,Poly,PERFORM POLY 245,Travis,7414.087568000001,5.231951237,12348.0,1128.640281,Fixed,6826.0
4739,TX,11/5/2012,Austin Energy,6.0,78730,residential,,3.891666667,23350.0,AUSTIN,Austin Energy,Mono,STP250S-20/Wdb,Travis,8824.657470999999,5.340653896,14475.0,878.8098761,Fixed,8123.0
4740,TX,2/21/2013,Austin Energy,6.24,78730,residential,,3.9640625,24735.75,AUSTIN,Austin Energy,Poly,CHSM6610P-240,Travis,8879.017265999999,5.168367863,15000.0,930.9645136,Fixed,8173.0
4741,TX,2/26/2013,Austin Energy,6.27,78730,residential,,3.974577353,24920.6,AUSTIN,Austin Energy,Mono,STP190S-24/Adb+,Travis,9191.402102,5.321261883,11975.7,937.9216016,Fixed,8487.0
4742,TX,10/17/2012,Austin Energy,7.905,78730,residential,,3.529411765,27900.0,AUSTIN,Austin Energy,Mono,PM250M00_255,Travis,11576.44213,5.310015202,15000.0,1050.055484,Fixed,2437.0
4743,TX,3/5/2013,Austin Energy,7.848,78730,residential,,4.92791157,38674.25,AUSTIN,Austin Energy,Mono,SPR-327NE-WHT-D,Travis,10847.4554,5.006930351,14989.68,1455.559437,Fixed,9963.0
4744,TX,2/1/2013,Austin Energy,7.8,78730,residential,,3.20340641,24986.57,AUSTIN,Austin Energy,Mono,PM250M00_260,Travis,11440.32246,5.319710255,14898.0,940.4044748,Fixed,10569.0
4745,TX,2/21/2013,Austin Energy,8.06,78730,residential,,3.7735210919999997,30414.58,AUSTIN,Austin Energy,Mono,PM250M00_260,Travis,11518.432659999999,5.1925125119999995,15000.0,1144.695215,Fixed,10599.0
4746,TX,3/5/2013,Austin Energy,7.848,78730,residential,,4.738095056000001,37184.57,AUSTIN,Austin Energy,Mono,SPR-327NE-WHT-D,Travis,11405.15582,5.278322697,14989.68,1399.493249,Fixed,5241.0
4747,TX,5/9/2013,Austin Energy,6.76,78730,residential,,3.3880162719999998,22902.99,AUSTIN,Austin Energy,Mono,PM250M01_260,Travis,,,12979.2,861.9860301000001,Fixed,1985.0
4748,TX,3/29/2013,Austin Energy,4.5,78730,residential,,4.054444444,18245.0,AUSTIN,Austin Energy,Poly,TSM-250PA05A,Travis,6557.495911,5.284478664,8640.0,686.6760681,Fixed,4603.0
4749,TX,5/21/2013,Austin Energy,7.68,78730,residential,,3.598958333,27640.0,AUSTIN,Austin Energy,Poly,TSM-240PA05.18,Travis,10929.876559999999,5.152061462,14745.6,1040.27002,Fixed,4170.0
4750,TX,5/16/2013,Austin Energy,9.88,78730,residential,,3.925809717,38787.0,AUSTIN,Austin Energy,Mono,PM250M01_260,Travis,14101.40367,5.17457056,15000.0,1459.802941,Fixed,10934.0
4751,TX,5/31/2013,Austin Energy,5.46,78730,residential,,3.2,17472.0,AUSTIN,Austin Energy,Mono,OPT260-60-4-100,Travis,7349.370615000001,4.892703533,10483.2,657.583133,Fixed,6983.0
4752,TX,5/21/2013,Austin Energy,19.8,78730,residential,,3.59,71082.0,AUSTIN,Austin Energy,Poly,ET-P672300B,Travis,28362.828080000003,5.201356888,15000.0,2675.2703899999997,Fixed,26166.0
4753,TX,5/27/2013,Austin Energy,6.24,78730,residential,,3.3,20592.0,AUSTIN,Austin Energy,Mono,OPT260-60-4-1B0,Travis,9108.165117,5.291818619,12168.0,775.0086924,Fixed,5804.0
4754,TX,11/14/2013,Austin Energy,10.464,78730,residential,,4.3004587160000005,45000.0,AUSTIN,Austin Energy,Mono,SPR-327NE-WHT-D,Travis,13278.16966,4.594686031,15000.0,1693.637877,Fixed,12112.0
4755,TX,6/4/2013,Austin Energy,6.0,78730,residential,,3.490473333,20942.84,AUSTIN,Austin Energy,Mono,CS5P-250M,Travis,8783.60083,5.3086056710000005,11460.0,788.2130461,Fixed,8108.0
4756,TX,9/19/2013,Austin Energy,14.04,78730,residential,,3.4092592589999997,47866.0,AUSTIN,Austin Energy,Mono,LG260S1C-G2,Travis,20186.892640000002,5.219204426,15000.0,1801.503791,Fixed,10324.0
4757,TX,5/27/2013,Austin Energy,6.375,78730,residential,,3.6312156860000004,23149.0,AUSTIN,Austin Energy,Mono,multiple matches,Travis,9207.854828,5.245054245,12303.75,871.2449602,Fixed,3791.0
4758,TX,2/25/2014,Austin Energy,13.77,78730,residential,,4.323674655,59537.0,AUSTIN,Austin Energy,Poly,JC255M-24/Bb,Travis,20301.23606,5.347084522,15000.0,2243.303539,Fixed,15290.0
4759,TX,8/2/2013,Austin Energy,10.14,78730,residential,,3.2148915189999996,32599.0,AUSTIN,Austin Energy,Mono,LG260S1C-G3,Travis,14580.836019999999,5.215702534,14525.55,1226.908914,Fixed,13451.0
4760,TX,7/23/2013,Austin Energy,7.595,78730,residential,,5.529953917,42000.0,AUSTIN,Austin Energy,Mono,c-Si M60 NA42117 245W,Travis,11179.71762,5.34392786,10936.8,1580.728685,Fixed,10292.0
4761,TX,9/15/2015,Austin Energy,9.81,78730,residential,,4.961756371,48674.83,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,13849.229180000002,5.124819279,10521.23,1813.199359,Fixed,13800.0
4762,TX,11/26/2013,Austin Energy,10.07,78730,residential,,4.0,40280.0,AUSTIN,Austin Energy,Mono,SE-F265CZC-3Y,Travis,14798.607469999999,5.329349041,14500.8,1515.994082,Fixed,5973.0
4763,TX,11/8/2013,Austin Energy,10.25,78730,residential,,2.990048781,30648.0,AUSTIN,Austin Energy,Poly,PS250P-20/U,Travis,14579.23114,5.1680316930000005,14760.0,1153.4803029999998,Fixed,13414.0
4764,TX,10/18/2013,Austin Energy,10.0,78730,residential,,2.4,24000.0,AUSTIN,Austin Energy,Poly,MVX250-60-5-701,Travis,14442.35718,5.242059231,14325.0,903.2735343,Fixed,6001.0
4765,TX,12/27/2013,Austin Energy,7.2,78730,residential,,2.654027778,19109.0,AUSTIN,Austin Energy,Poly,CHSM6610P-240,Travis,10101.52002,5.079721451,10422.0,719.1939153,Fixed,3257.0
4766,TX,1/30/2014,Austin Energy,9.81,78730,residential,,4.89956473,48064.73,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,14095.997619999998,5.219266415,14052.83,1811.03816,Fixed,12972.0
4767,TX,11/11/2013,Austin Energy,10.4,78730,residential,,3.2547115389999997,33849.0,AUSTIN,Austin Energy,Mono,LG260S1K-G3,Travis,15082.824709999999,5.265423298,14976.0,1273.954411,Fixed,13892.0
4768,TX,2/6/2014,Austin Energy,5.98,78730,residential,,5.016722408,30000.0,AUSTIN,Austin Energy,Mono,SE-F260KZC-2Y,Travis,8752.753433,5.313284396999999,8611.2,1130.374493,Fixed,8055.0
4769,TX,4/15/2014,Austin Energy,10.6,78730,residential,,3.762223585,39879.57,AUSTIN,Austin Energy,Mono,SW265 Mono Black,Travis,15300.067430000001,5.24289465,15000.0,1502.62829,Fixed,14095.0
4770,TX,2/17/2014,Austin Energy,7.155,78730,residential,,3.348874913,23961.2,AUSTIN,Austin Energy,Mono,LG265S1C-A3,Travis,9880.414788,5.017686844,10303.2,902.8376432,Fixed,5383.0
4771,TX,2/25/2014,Austin Energy,10.53,78730,residential,,3.1139601139999997,32790.0,AUSTIN,Austin Energy,Mono,SW270 Mono,Travis,15531.5212,5.350133419,15000.0,1235.499321,Fixed,9027.0
4772,TX,3/13/2014,Austin Energy,10.44,78730,residential,,3.871839081,40422.0,AUSTIN,Austin Energy,Mono,LG290N1C-G3,Travis,15414.833319999998,5.359810352,15000.0,1523.066591,Fixed,14225.0
4773,TX,2/25/2014,Austin Energy,7.95,78730,residential,,3.0910050310000003,24573.49,AUSTIN,Austin Energy,Mono,LG265S1C-G3,Travis,11062.016440000001,5.05543375,9490.31,925.9082097999999,Fixed,10170.0
4774,TX,4/3/2014,Austin Energy,9.18,78730,residential,,2.975406318,27314.23,AUSTIN,Austin Energy,Poly,CHSM6610P-255,Travis,11646.170240000001,4.615054131,10958.62,1029.1769630000001,Fixed,10593.0
4775,TX,5/20/2014,Austin Energy,11.66,78730,residential,,2.710782161,31607.72,AUSTIN,Austin Energy,Mono,LG265S1C-A3,Travis,16280.386019999998,5.052335739,13919.12,1190.952015,Fixed,14959.0
4776,TX,5/6/2014,Austin Energy,13.25,78730,residential,,3.2976603769999997,43694.0,AUSTIN,Austin Energy,Mono,LG265S1C-A3,Travis,19483.500669999998,5.335731506,15000.0,1646.3527689999999,Fixed,11581.0
4777,TX,8/11/2014,Austin Energy,6.48,78730,residential,,3.189814815,20670.0,AUSTIN,Austin Energy,Mono,SW270 Mono Black,Travis,8690.247158,4.875504971,7776.0,778.8280255,Fixed,7986.0
4778,TX,5/5/2014,Austin Energy,10.92,78730,residential,,3.778388278,41260.0,AUSTIN,Austin Energy,Mono,multiple matches,Travis,,,13172.25,1554.641719,Fixed,3176.0
4779,TX,8/26/2014,Austin Energy,11.13,78730,residential,,3.0784519319999997,34263.17,AUSTIN,Austin Energy,Mono,SLA265M3A,Travis,16429.739980000002,5.357671261,13614.38,1291.007114,Fixed,8493.0
4780,TX,9/15/2014,Austin Energy,9.0,78730,residential,,3.1288888889999997,28160.0,AUSTIN,Austin Energy,Poly,PS250P-20/U,Travis,13284.27356,5.357517242,10800.0,1061.044857,Fixed,12256.0
4781,TX,8/26/2014,Austin Energy,10.53,78730,residential,,4.491119658,47291.49,AUSTIN,Austin Energy,Mono,SW270 Mono Black,Travis,14828.79795,5.098515034,12200.63,1781.903134,Fixed,8837.0
4782,TX,9/18/2014,Austin Energy,6.25,78730,residential,,3.09008,19313.0,AUSTIN,Austin Energy,Poly,PS250P-20/U,Travis,9160.530853,5.3220996860000005,7500.0,727.6974193,Fixed,3462.0
4783,TX,8/15/2014,Austin Energy,8.48,78730,residential,,3.5,29680.0,AUSTIN,Austin Energy,Mono,SE-F265KZC-2Y,Travis,12307.98607,5.269267558999999,10335.0,1118.317165,Fixed,6840.0
4784,TX,8/26/2014,Austin Energy,8.502,78730,residential,,5.11644319,43500.0,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,12480.29254,5.324685574,9057.25,1639.043014,Fixed,3445.0
4785,TX,8/26/2014,Austin Energy,7.848,78730,residential,,2.853720693,22396.0,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,11502.69538,5.3220996860000005,8373.82,843.862238,Fixed,8745.0
4786,TX,12/23/2014,Austin Energy,9.35,78730,residential,,2.905026738,27162.0,AUSTIN,Austin Energy,Mono,SW275 Mono,Travis,11351.89184,4.389686584,11278.44,1023.441066,Fixed,10297.0
4787,TX,12/23/2014,Austin Energy,11.772,78730,residential,,3.914441047,46080.8,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,16975.79018,5.2263751030000005,12560.72,1736.285364,Fixed,6594.0
4788,TX,12/23/2014,Austin Energy,7.194,78730,residential,,4.575745065,32917.91,AUSTIN,Austin Energy,Mono,SPR-E20-327,Travis,,,7622.04,1240.318861,Fixed,2276.0
4789,TX,11/24/2014,Austin Energy,10.25,78730,residential,,3.5058536589999996,35935.0,AUSTIN,Austin Energy,Poly,PS250P-20/U,Travis,14969.698330000001,5.304328442,10824.0,1354.0002470000002,Fixed,13793.0
4790,TX,11/21/2014,Austin Energy,5.32,78730,residential,,2.781511278,14797.64,AUSTIN,Austin Energy,Mono,LG280N1C-G3,Travis,7779.307676,5.303287506,5647.18,557.5624936,Fixed,7179.0
4791,TX,12/16/2014,Austin Energy,6.35,78730,residential,,3.779527559,24000.0,AUSTIN,Austin Energy,CIGS,DPS-12.5-1000,Travis,8933.756244,5.0929417610000005,6775.45,904.2995942,Fixed,8205.0
4792,TX,10/17/2014,Austin Energy,5.67,78730,residential,,3.1,17577.0,AUSTIN,Austin Energy,Mono,SW270 Mono Black,Travis,7603.966262999999,4.875504971,5987.52,662.2864153,Fixed,6988.0
4793,TX,11/21/2014,Austin Energy,12.0,78730,residential,,3.183025,38196.3,AUSTIN,Austin Energy,Mono,PM250M00_250,Travis,17403.62695,5.265062809,12804.0,1439.204108,Fixed,8015.0
4794,TX,2/19/2015,Austin Energy,14.0,78730,residential,,3.0795,43113.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,20402.82959,5.293098927,14938.0,1606.014114,Fixed,6023.0
4795,TX,1/23/2015,Austin Energy,8.91,78730,residential,,3.4625813689999996,30851.6,AUSTIN,Austin Energy,Mono,LG270S1K-B3,Travis,13139.020779999999,5.350039959,9555.98,1149.26136,Fixed,5887.0
4796,TX,1/13/2015,Austin Energy,6.6,78730,residential,,3.4484848489999997,22760.0,AUSTIN,Austin Energy,Mono,LG275S1C-B3,Travis,9637.695923000001,5.294241428,7042.2,847.8389634,Fixed,3677.0
4797,TX,1/23/2015,Austin Energy,10.53,78730,residential,,3.347328585,35247.37,AUSTIN,Austin Energy,Mono,LG270S1K-B3,Travis,15487.27386,5.340653896,11293.43,1313.0093869999998,Fixed,6178.0
4798,TX,2/12/2015,Austin Energy,4.4,78730,residential,,3.611956818,15892.61,AUSTIN,Austin Energy,Mono,SW275 Mono,Travis,6456.368359,5.329127789,4694.8,592.0199468,Fixed,5948.0
4799,TX,2/25/2015,Austin Energy,5.1,78730,residential,,3.573613726,18225.43,AUSTIN,Austin Energy,Poly,multiple matches,Travis,7356.700818000001,5.235283852,5441.7,678.9204603999999,Fixed,6792.0
4800,TX,4/15/2015,Austin Energy,11.0,78730,residential,,3.16,34760.0,AUSTIN,Austin Energy,Mono,SW 275 Mono Black,Travis,16133.19324,5.3198189739999995,11737.0,1294.854234,Fixed,4725.0
4801,TX,4/7/2015,Austin Energy,7.28,78730,residential,,3.236538462,23562.0,AUSTIN,Austin Energy,Mono,SW 280 mono,Travis,10680.56603,5.321242809,7727.72,877.714484,Fixed,2123.0
4802,TX,9/25/2015,Austin Energy,9.24,78730,residential,,3.15,29106.0,AUSTIN,Austin Energy,Mono,SW 280 Mono Black,Travis,13247.57704,5.208636284,9441.0,1084.235539,Fixed,12193.0
4803,TX,5/5/2015,Austin Energy,6.6,78730,residential,,3.85,25410.0,AUSTIN,Austin Energy,Mono,SW 275 Mono Black,Travis,9691.167040999999,5.331337452,7005.9,946.5548357000001,Fixed,8919.0
4804,TX,7/31/2015,Austin Energy,6.25,78730,residential,,4.06,25375.0,AUSTIN,Austin Energy,Poly,SW250 Poly,Travis,8643.312073000001,5.007507324,6600.0,945.2510412,Fixed,4550.0
4805,TX,8/20/2015,Austin Energy,8.0,78730,residential,,2.78375,22270.0,AUSTIN,Austin Energy,Poly,PM060P00_250,Travis,11372.8418,5.151142597,8492.0,829.5858399,Fixed,5687.0
4806,TX,7/31/2015,Austin Energy,3.36,78730,residential,,3.8002976189999997,12769.0,AUSTIN,Austin Energy,Mono,SW 280 Mono Black,Travis,4945.382695,5.344786167,3566.64,475.6614993,Fixed,4472.0
4807,TX,9/15/2015,Austin Energy,2.97,78730,residential,,7.48289899,22224.21,AUSTIN,Austin Energy,Mono,LG270S1C-B3,Travis,4367.081184000001,5.337775707,3185.33,827.8801041,Fixed,2067.0
4808,TX,10/2/2015,Austin Energy,9.0,78730,residential,,2.9789999999999996,26811.0,AUSTIN,Austin Energy,Poly,PM060P00_250,Travis,13158.015379999999,5.306555271000001,9603.0,998.7438686,Fixed,7102.0
4809,TX,9/24/2015,Austin Energy,10.175,78730,residential,,3.50004914,35613.0,AUSTIN,Austin Energy,Mono,LG275S1C-B3,Travis,14303.557169999998,5.109323025,9818.88,1326.6295699999998,Fixed,14293.0
4810,TX,10/15/2015,Austin Energy,12.73,78730,residential,,3.808915947,48487.5,AUSTIN,Austin Energy,Mono,SPR-X21-335,Travis,18778.05377,5.354012966,11867.0,1806.221078,Fixed,5773.0
4811,TX,12/9/2015,Austin Energy,20.475,78730,residential,,2.93040293,60000.0,AUSTIN,Austin Energy,Mono,LG315N1C-G4,Travis,29925.384710000002,5.305408955,10681.0,2235.076354,Fixed,18394.0
4812,TX,10/11/2011,Austin Energy,5.76,78731,residential,,5.994189236,34526.53,AUSTIN,Austin Energy,Mono,SW240 mono,Travis,8422.409531,5.309429646,16588.8,1299.454199,Fixed,7766.0
4813,TX,9/23/2011,Austin Energy,4.42,78731,residential,,5.185404977,22919.49,AUSTIN,Austin Energy,Poly,multiple matches,Travis,6457.622697999999,5.306315422,12928.5,862.6070307,Fixed,5950.0
4814,TX,9/28/2011,Austin Energy,6.5,78731,residential,,4.113076923,26735.0,AUSTIN,Austin Energy,Mono,LS250-60M,Travis,,,18000.0,1006.2090810000001,Fixed,8694.0
4815,TX,9/26/2011,Austin Energy,6.105,78731,residential,,4.668946765,28503.92,AUSTIN,Austin Energy,Mono,MPE 185 MS 05,Travis,8848.899404,5.253891468,17490.82,1072.784857,Fixed,8171.0
4816,TX,1/6/2012,Austin Energy,3.22,78731,residential,,5.602925466,18041.42,AUSTIN,Austin Energy,Mono,SPR-230E-WHT-D,Travis,4691.729851,5.2880764010000005,7728.0,679.0140503,Fixed,4320.0
4817,TX,12/19/2011,Austin Energy,6.345,78731,residential,,4.4711237189999995,28369.28,AUSTIN,Austin Energy,Poly,multiple matches,Travis,9043.718571,5.1776328089999994,15000.0,1067.717492,Fixed,8330.0
4818,TX,2/16/2012,Austin Energy,6.24,78731,residential,,4.4935240389999995,28039.59,AUSTIN,Austin Energy,Mono,multiple matches,Travis,9175.491914,5.332381725,15000.0,1055.309148,Fixed,6240.0
4819,TX,1/20/2012,Austin Energy,5.39,78731,residential,,3.8024118739999997,20495.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,7868.6354519999995,5.295087337,13003.38,771.3579619,Fixed,3622.0
4820,TX,3/27/2012,Austin Energy,4.86,78731,residential,,3.904685185,18976.77,AUSTIN,Austin Energy,Mono,MPE 180 MS 05,Travis,6985.024320999999,5.211022853999999,11603.25,714.2172545,Fixed,6430.0
4821,TX,12/29/2009,Austin Energy,6.3,78731,residential,,4.252063492,26788.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,9086.009656,5.237798214,21430.4,980.6543556,Fixed,8539.0
4822,TX,4/28/2010,Austin Energy,4.44,78731,residential,,4.89009009,21712.0,AUSTIN,Austin Energy,,,Travis,5954.428608,4.875504971,17369.6,794.8322893999999,Fixed,5729.0
4823,TX,1/20/2010,Austin Energy,4.995,78731,residential,,5.1995996,25972.0,AUSTIN,Austin Energy,,,Travis,7086.933073,5.152620792,20777.6,950.7822504000001,Fixed,6535.0
4824,TX,2/4/2010,Austin Energy,3.33,78731,residential,,6.613813813999999,22024.0,AUSTIN,Austin Energy,,,Travis,4893.3724,5.33278656,17619.2,806.2539767000001,Fixed,4521.0
4825,TX,10/28/2010,Austin Energy,8.51,78731,residential,,5.084005875,43264.89,AUSTIN,Austin Energy,,,Travis,12034.37204,5.136099338999999,34611.91,1583.839884,Fixed,11907.0
4826,TX,3/26/2010,Austin Energy,6.21,78731,residential,,7.18210789,44600.89,AUSTIN,Austin Energy,Mono,SPR-230-WHT,Travis,8694.476059999999,5.08693552,35680.71,1632.748135,Fixed,8424.0
4827,TX,7/22/2010,Austin Energy,7.2,78731,residential,,6.25,45000.0,AUSTIN,Austin Energy,,,Travis,10312.8249,5.202807426000001,36000.0,1647.358743,Fixed,11897.0
4828,TX,6/14/2011,Austin Energy,6.66,78731,residential,,4.516070571,30077.03,AUSTIN,Austin Energy,,,Travis,9818.898486,5.347084522,24061.62,1131.99105,Fixed,8992.0
4829,TX,3/24/2011,Austin Energy,5.0,78731,residential,,6.1734,30867.0,AUSTIN,Austin Energy,Mono,multiple matches,Travis,7333.659058,5.326037407,24693.6,1161.722674,Fixed,6760.0
4830,TX,1/31/2011,Austin Energy,3.185,78731,residential,,5.879434851,18726.0,AUSTIN,Austin Energy,crystalline,multiple matches,Travis,4629.665768,5.279298782,14980.8,704.7791751,Fixed,4268.0
4831,TX,3/24/2011,Austin Energy,5.13,78731,residential,,5.334697856,27367.0,AUSTIN,Austin Energy,Mono,multiple matches,Travis,6879.779,4.875504971,21893.6,1029.995284,Fixed,6724.0
4832,TX,9/26/2011,Austin Energy,5.4,78731,residential,,4.60192963,24850.42,AUSTIN,Austin Energy,Mono,STP180S-24/Ab-1,Travis,7577.650855,5.082951069,19880.34,935.2802793,Fixed,6962.0
4833,TX,4/24/2012,Austin Energy,5.0,78731,residential,,4.3474,21737.0,AUSTIN,Austin Energy,Mono,LS250-60M-B,Travis,7021.338501,5.102460384,12062.5,818.1023673,Fixed,3786.0
4834,TX,11/29/2004,Austin Energy,6.32,78731,residential,,5.621935127,35530.63,AUSTIN,Austin Energy,,,Travis,9314.56752,5.349210262,29704.0,1247.123415,Fixed,9480.0
4835,TX,10/8/2004,Austin Energy,3.0060000000000002,78731,residential,,6.31170326,18972.98,AUSTIN,Austin Energy,,,Travis,4302.88975,5.200701714,14128.2,665.9506913,Fixed,4803.588
4836,TX,10/22/2004,Austin Energy,3.34,78731,residential,,7.097128743,23704.41,AUSTIN,Austin Energy,,,Travis,4873.7567850000005,5.297625065,15698.0,832.0236582,Fixed,5023.36
4837,TX,2/24/2006,Austin Energy,3.4,78731,residential,,6.169964706,20977.88,AUSTIN,Austin Energy,,,Travis,4559.697583,4.875504971,14382.0,731.7865389,Fixed,4305.0
4838,TX,1/21/2005,Austin Energy,2.04,78731,residential,,7.009803922000001,14300.0,AUSTIN,Austin Energy,Poly,multiple matches,Travis,2978.862437,5.295552731,9588.0,498.8372279,Fixed,3431.0
4839,TX,2/11/2005,Austin Energy,3.0060000000000002,78731,residential,,6.0721922820000005,18253.01,AUSTIN,Austin Energy,Poly,KC175GT,Travis,4421.389704,5.341249466,14128.2,636.7329307,Fixed,5025.0
4840,TX,3/18/2005,Austin Energy,3.0,78731,residential,,6.0843366670000005,18253.01,AUSTIN,Austin Energy,Poly,KC175GT,Travis,4422.927246,5.347084522,14128.2,636.7329307,Fixed,5475.0
